algorithm,scenario,seed,total_cost,total_emission,service_level,total_reward,total_time,total_delivered,runtime
MAPPO,S1_SMALL,1014,4716.726799999999,5039.596091859295,0.1113735567349205,-183.15337586341428,95.37805115746863,1326.778008112077,0.15380406379699707
NearestNeighbor,S1_SMALL,1014,6006.7957,6473.603672230549,0.11863250566281672,-218.0647648607488,123.20559102453299,1389.4999862716068,0.05390143394470215
ClarkeWright,S1_SMALL,1014,5996.6078,6097.574281308158,0.026453710380266435,-258.65476296058387,116.55392765022108,247.41984152676397,0.05135798454284668
GeneticAlgorithm,S1_SMALL,1014,4342.975299999999,3063.430163344565,0.02625488496066974,-248.52250056469595,75.70981801318429,274.8198414902561,0.18059682846069336
MAPPO,S1_SMALL,1015,4710.849299999999,5094.640175789987,0.11297770105033729,-188.98546486583527,95.61703620337954,1292.5437888485435,0.12109565734863281
NearestNeighbor,S1_SMALL,1015,6006.7957,6473.603672230549,0.11706146187449996,-229.08618638372985,121.37758208297303,1389.4999862716068,0.05403947830200195
ClarkeWright,S1_SMALL,1015,5996.6078,6097.574281308158,0.026103385339599654,-269.67445801340165,114.79143896798539,247.41984152676397,0.05173850059509277
GeneticAlgorithm,S1_SMALL,1015,3524.089699999998,3520.612903286855,0.02649577013969921,-256.9402034668155,74.66296953138456,282.0198414544933,0.1804201602935791
MAPPO,S1_SMALL,1016,4810.657399999998,5100.742469887517,0.11206483585971118,-194.8681625522458,96.86121764337271,1251.0581665293405,0.11658620834350586
NearestNeighbor,S1_SMALL,1016,6006.7957,6473.603672230549,0.12362839161997075,-221.30044522777266,120.82859755644381,1389.4999862716068,0.05453300476074219
ClarkeWright,S1_SMALL,1016,5996.6078,6097.574281308158,0.027567736586363488,-262.0137510462405,116.0180793971899,247.41984152676397,0.05241250991821289
GeneticAlgorithm,S1_SMALL,1016,370.6823000000001,441.61471000000057,0.0036346056835862566,-251.72178656051256,6.70080588359541,17.6,0.17363262176513672
MAPPO,S1_SMALL,1017,4886.462299999998,5233.190599982892,0.11133463412607696,-198.29993045073957,98.29329864103416,1184.4581666548363,0.14583134651184082
NearestNeighbor,S1_SMALL,1017,6006.7957,6473.603672230549,0.1251463342031453,-218.9124968787242,120.64964297014349,1389.4999862716068,0.05363917350769043
ClarkeWright,S1_SMALL,1017,5996.6078,6097.574281308158,0.02790622065735892,-259.54267570996,114.40544392866362,247.41984152676397,0.0515596866607666
GeneticAlgorithm,S1_SMALL,1017,2052.112599999999,2185.472093885619,0.023763807080698036,-243.17743726588293,34.8240666688471,229.81984182553225,0.17940092086791992
MAPPO,S1_SMALL,1018,4721.169599999998,5111.50707553401,0.10830513469901136,-186.41198580946053,95.84801274393239,1292.5437888485435,0.1450941562652588
NearestNeighbor,S1_SMALL,1018,6006.7957,6473.603672230549,0.11775838636628548,-227.45231320804362,121.00869054202317,1389.4999862716068,0.054120540618896484
ClarkeWright,S1_SMALL,1018,5996.6078,6097.574281308158,0.026258791638735443,-268.0382118757979,116.6157862220634,247.41984152676397,0.051522254943847656
GeneticAlgorithm,S1_SMALL,1018,2028.048699999999,2164.890603885619,0.020510669268737826,-252.9917513743945,34.907896531328426,207.31984182553225,0.17991161346435547
MAPPO,S1_SMALL,1019,4679.127599999999,5207.270797332836,0.10921914216051126,-181.18308607596444,94.22395709423468,1227.543789041478,0.1142125129699707
NearestNeighbor,S1_SMALL,1019,6006.7957,6473.603672230549,0.12100310360579354,-221.99712548356896,122.73627685473701,1389.4999862716068,0.05330157279968262
ClarkeWright,S1_SMALL,1019,5996.6078,6097.574281308158,0.026982326977051954,-262.54739959448756,115.46970071443843,247.41984152676397,0.051551103591918945
GeneticAlgorithm,S1_SMALL,1019,2068.193499999997,2153.0831636745615,0.02446424563438564,-242.99878873799685,35.966383712271735,242.51984169440203,0.1760709285736084
MAPPO,S1_SMALL,1020,4684.801999999999,5056.482715657139,0.1155454373692712,-179.0106766861435,94.67085733338146,1292.543789041478,0.11978793144226074
NearestNeighbor,S1_SMALL,1020,6006.7957,6473.603672230549,0.11972201313833297,-218.21805296188228,121.84294501682102,1389.4999862716068,0.05391573905944824
ClarkeWright,S1_SMALL,1020,5996.6078,6097.574281308158,0.026696658255753545,-258.86639780402237,115.9916241818575,247.41984152676397,0.052593231201171875
GeneticAlgorithm,S1_SMALL,1020,1348.1281999999987,2524.3119638856156,0.022934444157362253,-240.21068400049649,34.944055929784376,231.81984182553222,0.1812267303466797
MAPPO,S1_SMALL,1021,4598.3836999999985,4930.775576305894,0.11938676391598972,-175.74339282645528,93.28574176143815,1292.5437888485435,0.1544187068939209
